accum_earnings	at	capital	emp	iso	n_firms	n_groups	pi	revenue_related	revenue_total	revenue_unrelated	source	t_at	txc	txt	type	wages	year	etr	pi_original
				Rest			789633523319.0				CFC			116438659378.0	positive_groups		2014	0.1474591135500215	789633523319.0
				MEX			26179589433.0				CFC			5389490910.0	positive_groups		2014	0.2058661356700429	26179589433.0
				PAN			785765014.0				CFC			88816509.0	positive_groups		2014	0.1130318955636271	785765014.0
				ARG			3082829176.0				CFC			1379974095.0	positive_groups		2014	0.4476323585306563	3082829176.0
				BRA			14068191147.0				CFC			3634489973.0	positive_groups		2014	0.25834806586169	14068191147.0
				CHL			5478812811.0				CFC			852665619.0	positive_groups		2014	0.1556296315304063	5478812811.0
				COL			1995973631.0				CFC			735970257.0	positive_groups		2014	0.3687274448767504	1995973631.0
				PER			1902289487.0				CFC			789090752.0	positive_groups		2014	0.4148110775949423	1902289487.0
				BHS			5177543915.0				CFC			748077804.0	positive_groups		2014	0.1444850717408159	5177543915.0
				BMU			74426701775.0				CFC			9774917503.0	positive_groups		2014	0.1313361639019103	74426701775.0
				VGB			4328541998.0				CFC			496857130.0	positive_groups		2014	0.1147862560256022	4328541998.0
				CAN			42897999098.0				CFC			7718410260.0	positive_groups		2014	0.179924714958555	42897999098.0
				CYM			33148803978.0				CFC			8042992135.0	positive_groups		2014	0.242632951111537	33148803978.0
				AUT			1105606937.0				CFC			199939206.0	positive_groups		2014	0.1808411283512053	1105606937.0
				BEL			5992303320.0				CFC			1637358427.0	positive_groups		2014	0.2732435825695152	5992303320.0
				CZE			1280693910.0				CFC			234255927.0	positive_groups		2014	0.182913282534466	1280693910.0
				DNK			1503778294.0				CFC			267344404.0	positive_groups		2014	0.1777817947410803	1503778294.0
				FRA			7985952287.0				CFC			2252756266.0	positive_groups		2014	0.2820898729469206	7985952287.0
				DEU			17724867616.0				CFC			3921843221.0	positive_groups		2014	0.2212622009915495	17724867616.0
				HUN			2454442932.0				CFC			243675730.0	positive_groups		2014	0.099279444155355	2454442932.0
				IRL			123121429265.0				CFC			4574509329.0	positive_groups		2014	0.0371544527732379	123121429265.0
				ITA			4793918497.0				CFC			1251513894.0	positive_groups		2014	0.2610628225705523	4793918497.0
				LUX			54560660296.0				CFC			6385697945.0	positive_groups		2014	0.1170385019234848	54560660296.0
				NLD			61233100359.0				CFC			10505336695.0	positive_groups		2014	0.1715630375305001	61233100359.0
				POL			2429147438.0				CFC			406916782.0	positive_groups		2014	0.1675142379727384	2429147438.0
				PRT			525462337.0				CFC			134626371.0	positive_groups		2014	0.2562055575069693	525462337.0
				ESP			6350486408.0				CFC			1298831139.0	positive_groups		2014	0.204524670325064	6350486408.0
				SWE			3078330613.0				CFC			765681677.0	positive_groups		2014	0.2487327624156008	3078330613.0
				GBR			56953885479.0				CFC			7099418375.0	positive_groups		2014	0.124652046393177	56953885479.0
				NOR			3207275283.0				CFC			1311864392.0	positive_groups		2014	0.4090276874434417	3207275283.0
				CHE			40676995106.0				CFC			3588360531.0	positive_groups		2014	0.0882159687963456	40676995106.0
				IND			11264864943.0				CFC			4349178360.0	positive_groups		2014	0.386083488972727	11264864943.0
				ISR			4148575539.0				CFC			471320742.0	positive_groups		2014	0.1136102591285128	4148575539.0
				TUR			1765955997.0				CFC			365636734.0	positive_groups		2014	0.2070474771858089	1765955997.0
				CHN			23127280457.0				CFC			4472846890.0	positive_groups		2014	0.193401333905915	23127280457.0
				HKG			16777207150.0				CFC			1192561161.0	positive_groups		2014	0.0710822218702831	16777207150.0
				JPN			18793422760.0				CFC			4847639606.0	positive_groups		2014	0.2579434128581269	18793422760.0
				KOR			6153378234.0				CFC			1250902866.0	positive_groups		2014	0.2032871730666963	6153378234.0
				MYS			2845399116.0				CFC			428625163.0	positive_groups		2014	0.1506379757376715	2845399116.0
				PHL			1650890189.0				CFC			276183813.0	positive_groups		2014	0.1672938726271635	1650890189.0
				SGP			27836253728.0				CFC			1704726275.0	positive_groups		2014	0.0612412249025178	27836253728.0
				AUS			15848880525.0				CFC			3213903625.0	positive_groups		2014	0.2027842673134164	15848880525.0
				PRI			9484783757.0				CFC			309987600.0	positive_groups		2014	0.0326826217594282	9484783757.0
				Rest			855976018904.0				CFC			98010174827.0	positive_groups		2016	0.1145010755704268	855976018904.0
				MEX			24081204596.0				CFC			6615584110.0	positive_groups		2016	0.2747198165950086	24081204596.0
				PAN			438827654.0				CFC			68824955.0	positive_groups		2016	0.1568382356322512	438827654.0
				ARG			2786970567.0				CFC			986847407.0	positive_groups		2016	0.3540932289293172	2786970567.0
				BRA			9384655504.0				CFC			2636756080.0	positive_groups		2016	0.2809646106749621	9384655504.0
				CHL			3362753074.0				CFC			727146295.0	positive_groups		2016	0.2162354115805055	3362753074.0
				COL			783739113.0				CFC			337082765.0	positive_groups		2016	0.430095626731851	783739113.0
				BHS			3267548701.0				CFC			349844565.0	positive_groups		2016	0.1070663659559025	3267548701.0
				BRB			1435442764.0				CFC			19747640.0	positive_groups		2016	0.0137571768761934	1435442764.0
				BMU			89954617570.0				CFC			3542519167.0	positive_groups		2016	0.0393811820081755	89954617570.0
				VGB			441576013.0				CFC			72570988.0	positive_groups		2016	0.1643454034266123	441576013.0
				CAN			40213599020.0				CFC			6882075663.0	positive_groups		2016	0.1711380187477683	40213599020.0
				CYM			43501651739.0				CFC			4929526679.0	positive_groups		2016	0.1133181495860441	43501651739.0
				AUT			1066636893.0				CFC			162067365.0	positive_groups		2016	0.1519423958271055	1066636893.0
				BEL			7048998362.0				CFC			1222236996.0	positive_groups		2016	0.1733915846241191	7048998362.0
				CZE			1117418668.0				CFC			188751138.0	positive_groups		2016	0.1689171153170675	1117418668.0
				DNK			1071919721.0				CFC			273761717.0	positive_groups		2016	0.255393861719986	1071919721.0
				DEU			14770342336.0				CFC			3463590950.0	positive_groups		2016	0.2344963218325774	14770342336.0
				HUN			1310491060.0				CFC			89439811.0	positive_groups		2016	0.0682490813787009	1310491060.0
				IRL			168383011414.0				CFC			5342086239.0	positive_groups		2016	0.0317258029425873	168383011414.0
				ITA			4153782500.0				CFC			961584087.0	positive_groups		2016	0.2314960128509376	4153782500.0
				LUX			47201488211.0				CFC			4467470491.0	positive_groups		2016	0.0946468143341057	47201488211.0
				NLD			100587902066.0				CFC			9258955378.0	positive_groups		2016	0.0920483993385686	100587902066.0
				POL			2486857361.0				CFC			391910520.0	positive_groups		2016	0.1575926814887394	2486857361.0
				PRT			510531251.0				CFC			117264344.0	positive_groups		2016	0.2296908245485642	510531251.0
				ESP			5339122530.0				CFC			1079378703.0	positive_groups		2016	0.2021640629026732	5339122530.0
				SWE			4242604705.0				CFC			679030588.0	positive_groups		2016	0.1600504018674537	4242604705.0
				GBR			62238658250.0				CFC			8052009857.0	positive_groups		2016	0.1293731273038811	62238658250.0
				NOR			1388041320.0				CFC			101624402.0	positive_groups		2016	0.0732142484058039	1388041320.0
				CHE			45498786841.0				CFC			3738488494.0	positive_groups		2016	0.082166773084841	45498786841.0
				RUS			3552188891.0				CFC			696820034.0	positive_groups		2016	0.1961663794866026	3552188891.0
				IND			11117381924.0				CFC			3884880452.0	positive_groups		2016	0.3494420249801251	11117381924.0
				ISR			2550074886.0				CFC			470135287.0	positive_groups		2016	0.1843613650646336	2550074886.0
				TUR			1726427483.0				CFC			341600610.0	positive_groups		2016	0.1978656001272658	1726427483.0
				CHN			25580862101.0				CFC			4434398832.0	positive_groups		2016	0.173348295084498	25580862101.0
				HKG			8714261074.0				CFC			1609087575.0	positive_groups		2016	0.1846499159637181	8714261074.0
				JPN			15961440429.0				CFC			5111522951.0	positive_groups		2016	0.3202419589721353	15961440429.0
				KOR			7059844345.0				CFC			1581955491.0	positive_groups		2016	0.2240779560700073	7059844345.0
				MYS			2743727061.0				CFC			417879650.0	positive_groups		2016	0.1523036514600312	2743727061.0
				PHL			1894060871.0				CFC			375753841.0	positive_groups		2016	0.1983853036368439	1894060871.0
				SGP			26240313551.0				CFC			1839202684.0	positive_groups		2016	0.0700907281624273	26240313551.0
				THA			2609513788.0				CFC			368650779.0	positive_groups		2016	0.1412718264587303	2609513788.0
				AUS			10660981793.0				CFC			2277112210.0	positive_groups		2016	0.2135931056082613	10660981793.0
				PRI			10266124520.0				CFC			292547150.0	positive_groups		2016	0.0284963570654216	10266124520.0
				Rest			696724940317.0				BEA_income				all_groups		2018		657799000000.0
				CAN			39051000000.0				BEA_income				all_groups		2018		39051000000.0
				AUT			875000000.0				BEA_income				all_groups		2018		875000000.0
				BEL			8401000000.0				BEA_income				all_groups		2018		8401000000.0
				CZE			558000000.0				BEA_income				all_groups		2018		558000000.0
				DNK			402000000.0				BEA_income				all_groups		2018		402000000.0
				FIN			212000000.0				BEA_income				all_groups		2018		212000000.0
				FRA			4325000000.0				BEA_income				all_groups		2018		4325000000.0
				DEU			10302000000.0				BEA_income				all_groups		2018		10302000000.0
				GRC			248000000.0				BEA_income				all_groups		2018		248000000.0
				HUN			714000000.0				BEA_income				all_groups		2018		714000000.0
				IRL			65558000000.0				BEA_income				all_groups		2018		65558000000.0
				ITA			3009000000.0				BEA_income				all_groups		2018		3009000000.0
				LUX			43107000000.0				BEA_income				all_groups		2018		43107000000.0
				NLD			88986000000.0				BEA_income				all_groups		2018		88986000000.0
				NOR			5265000000.0				BEA_income				all_groups		2018		5265000000.0
				POL			1975000000.0				BEA_income				all_groups		2018		1975000000.0
				PRT			300000000.0				BEA_income				all_groups		2018		300000000.0
				RUS			1962000000.0				BEA_income				all_groups		2018		1962000000.0
				ESP			3792000000.0				BEA_income				all_groups		2018		3792000000.0
				SWE			2007000000.0				BEA_income				all_groups		2018		2007000000.0
				CHE			26077000000.0				BEA_income				all_groups		2018		26077000000.0
				TUR			849000000.0				BEA_income				all_groups		2018		849000000.0
				GBR			58070000000.0				BEA_income				all_groups		2018		58070000000.0
				BEA_Other_Europe			9493000000.0				BEA_income				all_groups		2018		9493000000.0
				ALB							BEA_income				all_groups		2018		
				ARM							BEA_income				all_groups		2018		
				AZE							BEA_income				all_groups		2018		
				BLR							BEA_income				all_groups		2018		
				BIH							BEA_income				all_groups		2018		
				BGR							BEA_income				all_groups		2018		
				HRV							BEA_income				all_groups		2018		
				CYP							BEA_income				all_groups		2018		
				EST							BEA_income				all_groups		2018		
				GEO							BEA_income				all_groups		2018		
				GIB							BEA_income				all_groups		2018		
				GRL							BEA_income				all_groups		2018		
				ISL							BEA_income				all_groups		2018		
				KAZ							BEA_income				all_groups		2018		
				XKX							BEA_income				all_groups		2018		
				KGZ							BEA_income				all_groups		2018		
				LVA							BEA_income				all_groups		2018		
				LIE							BEA_income				all_groups		2018		
				LTU							BEA_income				all_groups		2018		
				MKD							BEA_income				all_groups		2018		
				MLT							BEA_income				all_groups		2018		
				MDA							BEA_income				all_groups		2018		
				MCO							BEA_income				all_groups		2018		
				MNE							BEA_income				all_groups		2018		
				ROU							BEA_income				all_groups		2018		
				SRB							BEA_income				all_groups		2018		
				SVK							BEA_income				all_groups		2018		
				SVN							BEA_income				all_groups		2018		
				TJK							BEA_income				all_groups		2018		
				TKM							BEA_income				all_groups		2018		
				UKR							BEA_income				all_groups		2018		
				UZB							BEA_income				all_groups		2018		
				ARG			1959000000.0				BEA_income				all_groups		2018		1959000000.0
				BRA			5259000000.0				BEA_income				all_groups		2018		5259000000.0
				CHL			3473000000.0				BEA_income				all_groups		2018		3473000000.0
				COL			1705000000.0				BEA_income				all_groups		2018		1705000000.0
				ECU			-26000000.0				BEA_income				all_groups		2018		-26000000.0
				PER			1416000000.0				BEA_income				all_groups		2018		1416000000.0
				VEN			345000000.0				BEA_income				all_groups		2018		345000000.0
				BOL							BEA_income				all_groups		2018		
				GUF							BEA_income				all_groups		2018		
				GUY							BEA_income				all_groups		2018		
				PRY							BEA_income				all_groups		2018		
				SUR							BEA_income				all_groups		2018		
				URY							BEA_income				all_groups		2018		
				CRI			269000000.0				BEA_income				all_groups		2018		269000000.0
				HND			117000000.0				BEA_income				all_groups		2018		117000000.0
				MEX			14498000000.0				BEA_income				all_groups		2018		14498000000.0
				PAN			662000000.0				BEA_income				all_groups		2018		662000000.0
				BLZ							BEA_income				all_groups		2018		
				SLV							BEA_income				all_groups		2018		
				GTM							BEA_income				all_groups		2018		
				NIC							BEA_income				all_groups		2018		
				BRB			3226000000.0				BEA_income				all_groups		2018		3226000000.0
				BMU			44954000000.0				BEA_income				all_groups		2018		44954000000.0
				DOM			441000000.0				BEA_income				all_groups		2018		441000000.0
				UK_Caribbean			35207000000.0				BEA_income				all_groups		2018		35207000000.0
				BEA_Other_Western			5176000000.0				BEA_income				all_groups		2018		5176000000.0
				AIA							BEA_income				all_groups		2018		
				ATG							BEA_income				all_groups		2018		
				ABW							BEA_income				all_groups		2018		
				BHS							BEA_income				all_groups		2018		
				CUW							BEA_income				all_groups		2018		
				DMA							BEA_income				all_groups		2018		
				GRD							BEA_income				all_groups		2018		
				HTI							BEA_income				all_groups		2018		
				JAM							BEA_income				all_groups		2018		
				SXM							BEA_income				all_groups		2018		
				KNA							BEA_income				all_groups		2018		
				LCA							BEA_income				all_groups		2018		
				VCT							BEA_income				all_groups		2018		
				TTO							BEA_income				all_groups		2018		
				EGY			2169000000.0				BEA_income				all_groups		2018		2169000000.0
				NGA			244000000.0				BEA_income				all_groups		2018		244000000.0
				ZAF			869000000.0				BEA_income				all_groups		2018		869000000.0
				DZA							BEA_income				all_groups		2018		
				AGO							BEA_income				all_groups		2018		
				BEN							BEA_income				all_groups		2018		
				BWA							BEA_income				all_groups		2018		
				BDI							BEA_income				all_groups		2018		
				CMR							BEA_income				all_groups		2018		
				CAF							BEA_income				all_groups		2018		
				TCD							BEA_income				all_groups		2018		
				COM							BEA_income				all_groups		2018		
				COG							BEA_income				all_groups		2018		
				COD							BEA_income				all_groups		2018		
				CIV							BEA_income				all_groups		2018		
				DJI							BEA_income				all_groups		2018		
				GNQ							BEA_income				all_groups		2018		
				ERI							BEA_income				all_groups		2018		
				SWZ							BEA_income				all_groups		2018		
				ETH							BEA_income				all_groups		2018		
				GAB							BEA_income				all_groups		2018		
				GHA							BEA_income				all_groups		2018		
				GIN							BEA_income				all_groups		2018		
				KEN							BEA_income				all_groups		2018		
				LSO							BEA_income				all_groups		2018		
				LBR							BEA_income				all_groups		2018		
				LBY							BEA_income				all_groups		2018		
				MDG							BEA_income				all_groups		2018		
				MWI							BEA_income				all_groups		2018		
				MLI							BEA_income				all_groups		2018		
				MRT							BEA_income				all_groups		2018		
				MUS							BEA_income				all_groups		2018		
				MAR							BEA_income				all_groups		2018		
				MOZ							BEA_income				all_groups		2018		
				NAM							BEA_income				all_groups		2018		
				RWA							BEA_income				all_groups		2018		
				STP							BEA_income				all_groups		2018		
				SEN							BEA_income				all_groups		2018		
				SYC							BEA_income				all_groups		2018		
				SLE							BEA_income				all_groups		2018		
				SSD							BEA_income				all_groups		2018		
				TZA							BEA_income				all_groups		2018		
				TGO							BEA_income				all_groups		2018		
				TUN							BEA_income				all_groups		2018		
				UGA							BEA_income				all_groups		2018		
				ZMB							BEA_income				all_groups		2018		
				ZWE							BEA_income				all_groups		2018		
				ISR			1451000000.0				BEA_income				all_groups		2018		1451000000.0
				SAU			860000000.0				BEA_income				all_groups		2018		860000000.0
				ARE			1399000000.0				BEA_income				all_groups		2018		1399000000.0
				BHR							BEA_income				all_groups		2018		
				IRQ							BEA_income				all_groups		2018		
				JOR							BEA_income				all_groups		2018		
				KWT							BEA_income				all_groups		2018		
				LBN							BEA_income				all_groups		2018		
				OMN							BEA_income				all_groups		2018		
				QAT							BEA_income				all_groups		2018		
				SYR							BEA_income				all_groups		2018		
				YEM							BEA_income				all_groups		2018		
				AUS			13219000000.0				BEA_income				all_groups		2018		13219000000.0
				CHN			18863000000.0				BEA_income				all_groups		2018		18863000000.0
				HKG			12740000000.0				BEA_income				all_groups		2018		12740000000.0
				IND			7281000000.0				BEA_income				all_groups		2018		7281000000.0
				IDN			5034000000.0				BEA_income				all_groups		2018		5034000000.0
				JPN			20183000000.0				BEA_income				all_groups		2018		20183000000.0
				KOR			4081000000.0				BEA_income				all_groups		2018		4081000000.0
				MYS			2052000000.0				BEA_income				all_groups		2018		2052000000.0
				NZL			671000000.0				BEA_income				all_groups		2018		671000000.0
				PHL			868000000.0				BEA_income				all_groups		2018		868000000.0
				SGP			44853000000.0				BEA_income				all_groups		2018		44853000000.0
				TWN			1990000000.0				BEA_income				all_groups		2018		1990000000.0
				THA			2629000000.0				BEA_income				all_groups		2018		2629000000.0
				AFG							BEA_income				all_groups		2018		
				BGD							BEA_income				all_groups		2018		
				BTN							BEA_income				all_groups		2018		
				BRN							BEA_income				all_groups		2018		
				MMR							BEA_income				all_groups		2018		
				KHM							BEA_income				all_groups		2018		
